,Unnamed: 0,city,station,station_name,year,month,day,time_span,season,PM2.5,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq,pm10_camq,PM25_cv,cbwd,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,dem,geo,ndv,typ,road,dem_10,dem_25,dem_50,dem_75,dem_100,ndv_10,ndv_25,ndv_50,ndv_75,ndv_100,road_10,road_25,road_50,road_75,road_100,geo_10,geo_25,geo_50,geo_75,geo_100,typ_50,typ_100,typ_150,typ_200,lon,lat,TerraAOD,AquaAOD,Y-M-D
42,45970,Shijiazhuang,Shijiazhuang_Shijigongyuan,Shijigongyuan,2015,12,21,355,4,481.6428571428572,1014.0541666666664,0.19166666666666665,-4.245833333333334,73.41666666666667,0.0,320.4363573774672,405.2124637747782,367.30593946004234,NW,0.35000000000000003,1.9666666666666668,2.7111111111111112,3.1499999999999995,0.85,1118,21,0.34,12,0.01337315852,1082.3,1107.24,1113.18,1110.6266666666668,1113.96,0.36119,0.344316,0.351036,0.35834,0.3660729999999999,0.07473547488400001,0.07440155435200001,0.092136338858,0.08679141986226667,0.08847539930599999,12,16,16,21,21,52,52,52,52,114.542,38.031,461.0,87.0,2015-12-21
43,47052,Shijiazhuang,Shijiazhuang_Xibeishuiyuan,Xibeishuiyuan,2015,12,21,355,4,340.0869565217391,1014.0541666666664,0.19166666666666665,-4.245833333333334,73.41666666666667,0.0,263.64910058494974,322.3747614057516,361.8611520796239,NW,0.35000000000000003,1.9666666666666668,2.7111111111111112,3.1499999999999995,0.85,1060,12,0.416,31,0.07354135615,1086.0,1111.48,1109.98,1114.0266666666666,1117.66,0.36479,0.34927600000000003,0.35263599999999995,0.35023466666666664,0.3548349999999999,0.053353676548,0.07662370472999999,0.0916091479334,0.08582739265866668,0.0904837255838,13,21,15,21,12,52,52,52,52,114.50200000000001,38.14,461.0,72.0,2015-12-21
44,48139,Shijiazhuang,Shijiazhuang_Xinangaojiao,Xinangaojiao,2015,12,21,355,4,347.41666666666674,1014.0541666666664,0.19166666666666665,-4.245833333333334,73.41666666666667,0.0,320.4363573774672,405.2124637747782,368.41498638554083,NW,0.35000000000000003,1.9666666666666668,2.7111111111111112,3.1499999999999995,0.85,1070,16,0.412,24,0.08075255034,1089.6,1115.0,1113.4,1118.7733333333333,1119.89,0.36239,0.34927600000000003,0.357116,0.34836933333333336,0.353115,0.057854043915,0.06982842949599999,0.08656086194500003,0.08600243945946667,0.08533614970579999,12,12,16,21,16,52,52,52,52,114.46700000000001,38.012,461.0,138.11111111111111,2015-12-21
45,49226,Shijiazhuang,Shijiazhuang_Zhigongyiyuan,Zhigongyiyuan,2015,12,21,355,4,384.0,1014.0541666666664,0.19166666666666665,-4.245833333333334,73.41666666666667,0.0,266.78480965864253,329.49379709334784,366.1096118120882,NW,0.35000000000000003,1.9666666666666668,2.7111111111111112,3.1499999999999995,0.85,1069,21,0.36,21,0.08075255034,1092.0,1115.0,1115.0,1119.2666666666667,1120.47,0.35959,0.357756,0.3584759999999999,0.3469293333333333,0.35143499999999994,0.055069708673000005,0.0675804635896,0.0825821209536,0.08337667096133335,0.08566276129509998,12,12,15,21,21,52,52,52,52,114.455,38.051,461.0,228.0,2015-12-21
46,50313,Tangshan,Tangshan_Gongxiaoshe,Gongxiaoshe,2015,12,21,355,4,250.91666666666663,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,350.66047955631814,492.173984578049,261.0478900218962,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,939,15,0.688,31,0.04713290765,933.9,953.88,946.84,949.8266666666667,948.99,0.5828,0.57216,0.5821559999999999,0.5883653333333334,0.595232,0.059806990883999996,0.13180565951919998,0.11874696221560001,0.12560240352386667,0.11592265874559995,12,15,15,12,12,12,12,12,12,118.166,39.631,314.22222222222223,177.0,2015-12-21
47,51407,Tangshan,Tangshan_Leidazhan,Leidazhan,2015,12,21,355,4,291.1666666666667,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,236.97520918301223,315.79933578423146,261.51226202200934,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,906,15,0.632,52,0.04713290765,925.5,953.68,946.5,949.72,950.95,0.5860000000000001,0.5745560000000001,0.5843980000000001,0.5855386666666667,0.598071,0.061368461201999985,0.1218775934372,0.11874696221560001,0.12560240352386667,0.11786760868819998,12,15,15,19,12,31,12,12,12,118.14399999999999,39.643,314.22222222222223,852.0,2015-12-21
48,52501,Tangshan,Tangshan_Shierzhong,Shierzhong,2015,12,21,355,4,278.4583333333333,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,276.71658589029164,379.3862898109739,258.4570972247004,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,939,12,0.58,11,0.04713290765,936.4,955.32,947.48,949.5733333333334,950.55,0.5828,0.5686399999999999,0.583196,0.5885786666666667,0.5919519999999999,0.068957279065,0.12187759343720002,0.1222991626878,0.12626174635906665,0.11867825003329995,12,15,15,12,12,12,12,12,12,118.184,39.658,284.0,1141.0,2015-12-21
49,53595,Tangshan,Tangshan_Taocigongsi,Taocigongsi,2015,12,21,355,4,281.375,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,276.71658589029164,379.3862898109739,255.93517038842086,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,923,19,0.472,31,0.09536782897,944.3,951.92,950.92,948.3066666666666,948.78,0.5847999999999999,0.5585600000000001,0.5848760000000001,0.591672,0.589312,0.069966932026,0.1064393731164,0.12435009248839995,0.1289415630304,0.11933108118299998,15,15,15,12,12,12,12,12,12,118.219,39.668,279.6666666666667,604.7142857142858,2015-12-21
50,54678,Tangshan,Tangshan_Wuziju,Wuziju,2015,12,21,355,4,229.25,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,276.71658589029164,379.3862898109739,259.4172267752843,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,939,12,0.58,21,0.04713290765,936.4,955.32,949.4,949.5733333333334,950.55,0.5851999999999999,0.5686399999999999,0.5831959999999999,0.5917253333333333,0.590312,0.061718899856,0.1269450335792,0.1222991626878,0.12560240352386667,0.11867825003329995,12,15,15,12,12,12,12,12,12,118.185,39.641,314.22222222222223,177.0,2015-12-21
51,55772,Tangshan,Tangshan_Xiaoshan,Xiaoshan,2015,12,21,355,4,278.5833333333333,1024.4499999999996,-3.9083333333333328,-5.6000000000000005,89.04166666666669,0.0,350.66047955631814,492.173984578049,259.2384045587796,NW,0.35,3.975,2.3200000000000003,0.95,1.7333333333333334,950,21,0.7559999999999999,12,0.01138242839,936.4,953.96,949.06,949.1466666666664,949.83,0.5852,0.55872,0.5824760000000001,0.5909786666666665,0.5890719999999999,0.061718899856,0.1269450335792,0.1192418228866,0.1286759675592,0.11737671851220001,12,12,15,12,12,12,12,12,12,118.2,39.63,379.0,82.0,2015-12-21
52,56865,Tianjin,Tianjin_Beichen,Beichen,2015,12,21,355,4,385.7,1027.3125000000002,-2.8375,-5.408333333333332,83.54166666666667,0.0,323.1383291655378,394.57662564253775,295.06903972000543,CV,0.4375,1.3,1.1333333333333333,0.6499999999999999,0.9666666666666668,986,17,0.7440000000000001,32,0.04491464302,1005.3,1014.04,1014.88,1016.4933333333332,1015.47,0.7499899999999999,0.7119880000000001,0.6921499999999999,0.6584466666666665,0.6550689999999999,0.067407893961,0.060626419377200015,0.06582079627859999,0.07649672552626667,0.0725332909662,17,17,17,17,17,52,52,31,31,117.228,39.227,,77.0,2015-12-21
53,57927,Tianjin,Tianjin_Dazhigu,Dazhigu,2015,12,21,355,4,324.8695652173913,1026.8708333333334,1.2291666666666667,-5.245833333333334,63.25,0.0,312.4714469076784,379.75075363731315,294.45167490650897,SW,0.24,0.0,1.2,2.0166666666666666,2.15,983,28,0.76,43,0.07657375434,1006.4,1014.04,1013.16,1016.6933333333334,1015.23,0.74878,0.7299079999999999,0.6902300000000001,0.6653266666666667,0.6571489999999999,0.05377852298699999,0.059520090996400016,0.06366737869,0.07462349908813333,0.07516535037949999,55,17,28,17,17,31,12,31,31,117.245,39.111,,175.33333333333337,2015-12-21
54,59013,Tianjin,Tianjin_Qianjin,Qianjin,2015,12,21,355,4,338.5652173913044,1026.8708333333334,1.2291666666666667,-5.245833333333334,63.25,0.0,329.5665150888208,392.80613553597976,296.4195549561298,SW,0.24,0.0,1.2,2.0166666666666666,2.15,999,28,0.816,31,0.04258408183,1004.5,1017.28,1013.04,1017.1733333333333,1016.3,0.7451899999999999,0.682704,0.68703,0.655192,0.6539490000000001,0.046473628112,0.057331813304400014,0.0625573650864,0.07413534297973333,0.07516535037949999,17,17,28,17,17,12,52,52,52,117.20200000000001,39.093,,175.33333333333337,2015-12-21
55,60099,Tianjin,Tianjin_Qinjian,Qinjian,2015,12,21,355,4,404.9523809523809,1026.8708333333334,1.2291666666666667,-5.245833333333334,63.25,0.0,344.75638507551423,419.3613018467672,299.23956019484893,SW,0.24,0.0,1.2,2.0166666666666666,2.15,1000,28,0.7440000000000001,22,0.0054135999100000005,1017.2,1028.2,1016.38,1021.8933333333333,1021.8,0.7119799999999998,0.667824,0.6530279999999999,0.6415906666666668,0.638149,0.048139791469,0.0536291877976,0.0566597351378,0.07531169344586668,0.0765581025268,55,17,28,17,17,12,12,12,12,117.145,39.165,,361.0,2015-12-21
56,61180,Tianjin,Tianjin_Yuejin,Yuejin,2015,12,21,355,4,311.9130434782609,1027.1916666666666,-0.05000000000000012,-4.358333333333333,74.125,0.0,298.47998021641,361.0946715533596,291.695102761038,CV,0.12222222222222225,1.05,2.3,1.0166666666666666,0.8999999999999999,1029,17,0.688,52,0.02444237056,1004.6,1003.72,1015.8,1011.2933333333333,1014.54,0.73879,0.7217520000000001,0.7051139999999999,0.6789786666666667,0.6802699999999998,0.063843076606,0.06861766259560001,0.0703985760202,0.07434776460106668,0.07848479560680001,55,17,28,17,77,21,31,31,31,117.315,39.086999999999996,,175.33333333333337,2015-12-21
57,62269,Xingtai,Xingtai_Dahuoquan,Dahuoquan,2015,12,21,355,4,520.3333333333334,1017.6666666666664,1.1875,-4.733333333333333,65.04166666666667,0.0,247.03019393452684,306.1788019435471,336.92992607258066,NW,0.3,1.9,14.250000000000002,5.533333333333334,0.0,1068,17,0.34,31,0.04311091812,1089.6,1115.0,1113.2,1116.4266666666667,1119.24,0.36119,0.344316,0.35599400000000003,0.3680466666666667,0.366714,0.09360085569399998,0.07909082473960001,0.08827723277119999,0.09203313525653334,0.0941573639745,12,12,17,17,17,52,52,52,52,114.48200000000001,37.097,,,2015-12-21
58,63362,Xingtai,Xingtai_Luqiaogongsi,Luqiaogongsi,2015,12,21,355,4,509.2173913043478,1017.6666666666664,1.1875,-4.733333333333333,65.04166666666667,0.0,279.6117280908929,349.8583359309539,337.2509548925463,NW,0.3,1.9,14.250000000000002,5.533333333333334,0.0,1118,12,0.35600000000000004,32,0.04311091812,1082.3,1107.24,1113.98,1111.72,1115.35,0.3352,0.33823600000000004,0.37191399999999997,0.3676213333333333,0.379114,0.09360085569399998,0.0757270627352,0.08265171850539997,0.0950422510708,0.09029310799449998,12,12,17,17,17,52,52,52,52,114.53299999999999,37.096,,,2015-12-21
59,64453,Xingtai,Xingtai_Shihuanbaoju,Shihuanbaoju,2015,12,21,355,4,491.45833333333326,1017.6666666666664,1.1875,-4.733333333333333,65.04166666666667,0.0,247.03019393452684,306.1788019435471,338.641905534753,NW,0.3,1.9,14.250000000000002,5.533333333333334,0.0,1068,17,0.34,53,0.04867811138,1089.6,1113.04,1113.9,1116.8666666666666,1119.24,0.36119,0.3414360000000001,0.359034,0.37001999999999996,0.366714,0.08895445713899999,0.07572706273519997,0.08786422694979999,0.0950422510708,0.092793954872,12,17,12,17,17,52,52,52,52,114.485,37.062,,,2015-12-21
60,65547,Xingtai,Xingtai_Xingshigaozhuan,Xingshigaozhuan,2015,12,21,355,4,418.41666666666674,1017.6666666666664,1.1875,-4.733333333333333,65.04166666666667,0.0,312.13924830201745,395.24118883454287,339.3220013798,NW,0.3,1.9,14.250000000000002,5.533333333333334,0.0,1093,12,0.35600000000000004,12,0.15634640552999998,1082.3,1107.24,1113.12,1112.7333333333333,1116.2,0.3352,0.33823600000000004,0.371914,0.3676213333333333,0.376554,0.086013389966,0.06977972308199999,0.08724622553860001,0.0950422510708,0.09429786743439998,12,17,12,17,12,52,52,52,52,114.52600000000001,37.053000000000004,,,2015-12-21
61,66624,Zhangjiakou,Zhangjiakou_Beibengfang,Beibengfang,2015,12,21,355,4,68.125,933.9541666666668,-5.95,-10.279166666666667,72.95833333333333,0.0,47.83358637441607,74.9250900889378,275.6835352909204,NW,0.2333333333333333,3.6333333333333337,2.341666666666667,0.9,1.3,1092,12,0.29600000000000004,52,0.04363359244,1105.1,1097.92,1108.84,1107.4266666666667,1107.76,0.31199999999999994,0.343352,0.36519,0.3719373333333333,0.377831,0.08053111203999999,0.06871507377279999,0.10488668420460001,0.12186447220013333,0.1311089263869,22,22,40,40,40,52,52,52,52,114.904,40.87300000000001,166.0,741.0,2015-12-21
62,67698,Zhangjiakou,Zhangjiakou_Renmingongyuan,Renmingongyuan,2015,12,21,355,4,96.95833333333331,933.9541666666668,-5.95,-10.279166666666667,72.95833333333333,0.0,47.83358637441607,74.9250900889378,276.23709503869384,NW,0.2333333333333333,3.6333333333333337,2.341666666666667,0.9,1.3,1092,19,0.29600000000000004,22,0.04363359244,1105.1,1100.64,1107.56,1106.8533333333332,1107.55,0.31199999999999994,0.347992,0.36583000000000004,0.3712973333333333,0.376751,0.08053111203999999,0.07190529553720001,0.10488668420460001,0.12313412942639995,0.1311089263869,19,22,22,22,22,52,52,52,52,114.898,40.836999999999996,789.0,527.0,2015-12-21
63,68736,Zhangjiakou,Zhangjiakou_Shijihaoyuan,Shijihaoyuan,2015,12,21,355,4,25.125,933.9541666666668,-5.95,-10.279166666666667,72.95833333333333,0.0,127.111550654963,287.9154235581512,276.99632410715566,NW,0.2333333333333333,3.6333333333333337,2.341666666666667,0.9,1.3,1092,12,0.28,52,0.02429290494,1105.1,1097.92,1108.84,1107.4266666666667,1108.07,0.30639999999999995,0.3553520000000001,0.36831,0.37977733333333336,0.379792,0.08053111204,0.0632349004628,0.1056422262046,0.12026144923986665,0.1320625053284,14,12,24,12,22,52,52,52,52,114.90299999999999,40.769,439.0,210.0,2015-12-21
64,69806,Zhangjiakou,Zhangjiakou_Tanjichang,Tanjichang,2015,12,21,355,4,78.5,933.9541666666668,-5.95,-10.279166666666667,72.95833333333333,0.0,127.111550654963,287.9154235581512,276.8980186741108,NW,0.2333333333333333,3.6333333333333337,2.341666666666667,0.9,1.3,1110,17,0.29600000000000004,12,0.04363359244,1106.6,1100.64,1107.38,1106.2,1107.26,0.3112,0.347992,0.36583,0.3712973333333333,0.3772309999999999,0.08053111203999999,0.0632349004628,0.1056422262046,0.11774255778573332,0.13110892638690005,12,40,22,24,24,52,52,52,52,114.89200000000001,40.795,416.0,749.0,2015-12-21
65,70870,Zhangjiakou,Zhangjiakou_Wujinku,Wujinku,2015,12,21,355,4,98.04166666666669,933.9541666666668,-5.95,-10.279166666666667,72.95833333333333,0.0,47.83358637441607,74.9250900889378,276.933783462737,NW,0.2333333333333333,3.6333333333333337,2.341666666666667,0.9,1.3,1113,15,0.29600000000000004,42,0.04363359244,1106.6,1102.72,1105.84,1105.04,1106.33,0.3172,0.33470799999999995,0.36215,0.3661773333333333,0.3749509999999999,0.08275169607,0.0632349004628,0.1056422262046,0.11774255778573332,0.12911177299860002,15,17,22,24,24,52,52,52,52,114.881,40.811,789.0,527.0,2015-12-21
