,DATE_TIME,lon,lat,pm25_camq,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq2,pm10_camq,PM25_cv,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,season,cbwd,city,class
3356,2015-12-21,115.0353554069222,36.814203039392204,214.2322438545454,1016.4974454874307,-0.5502761016555252,-4.873077648603763,74.19411715034437,0.0,254.91945325073263,344.1669944383716,340.7281894821514,0.23820007711202143,2.1147748373120696,5.13753275638623,2.639952972051986,0.9157207882373477,4,NW,Handan,high
3357,2015-12-21,115.0353554069222,36.856875184294424,220.481686415625,1016.5014743980967,-0.5519833648070657,-4.88185865419605,74.14813206956056,0.0,254.826712927713,343.17416155546675,339.7798870036943,0.24134161718869385,2.1073456132254478,5.196808180576067,2.670364439908274,0.9076821603735771,4,NW,Xingtai,high
3358,2015-12-21,115.0353554069222,36.89954732919664,223.38251576250002,1016.5049572333875,-0.5551838522911255,-4.890801562774924,74.10962658962042,0.0,254.71999821489533,342.16758011020494,338.82198272349984,0.2444712774409976,2.0999741848574573,5.248084034915204,2.6986943131413,0.9003515090149979,4,NW,Xingtai,high
3359,2015-12-21,115.0353554069222,36.942219474098856,228.47338905937502,1016.508124235682,-0.5601547974442111,-4.899619161354883,74.08193381890874,0.0,254.60183434078306,341.174325073389,337.8815069471962,0.24749367755952528,2.09288281278279,5.287187726653428,2.7235573668230835,0.8941458638583255,4,NW,Xingtai,high
3360,2015-12-21,115.0353554069222,36.984891619001075,231.16839824687503,1016.5109793545224,-0.5673374228647217,-4.908138134959627,74.06863398144586,0.0,254.47131034403574,340.212158220541,336.9766008697063,0.25033799329481693,2.086247127920453,5.309953550795691,2.7436161766930907,0.8894760159929784,4,NW,Xingtai,high
3361,2015-12-21,115.0353554069222,37.027563763903295,235.98186342500003,1016.5134011930974,-0.5772156658232358,-4.916273882712761,74.07300914505974,0.0,254.32598339589862,339.291168056525,336.1176498676864,0.2529581525803369,2.0801905579027755,5.31272566118839,2.7577378382706548,0.8866956940197874,4,NW,Xingtai,high
3362,2015-12-21,115.0353554069222,37.07023590880551,240.69564651875004,1016.5152592637429,-0.59017169304305,-4.9239954467479,74.09742596787223,0.0,254.16411333759288,338.41620994784677,335.30919172373456,0.25533119796512255,2.074782282754603,5.292918470273966,2.7651611038100854,0.886046190617501,4,NW,Xingtai,high
3363,2015-12-21,115.0353554069222,37.11290805370773,242.69380348125003,1016.5165111310234,-0.6063576341105107,-4.931290164874849,74.14281497134027,0.0,253.98654533746281,337.58940648118266,334.5520836621031,0.257454291456696,2.0700395127678077,5.249484321860324,2.765628262647363,0.8876113757941517,4,NW,Xingtai,high
3364,2015-12-21,115.0353554069222,37.15558019860995,246.51754778750004,1016.517250844324,-0.6256229454253034,-4.938136496917528,74.20842130966398,0.0,253.79765606827152,336.812114549451,333.8454817688322,0.2593406479665294,2.0659351663926158,5.183126757884236,2.7594339179193055,0.8912988211967909,4,NW,Xingtai,high
3365,2015-12-21,115.0353554069222,37.198252343512166,247.23079667812505,1016.5176954515381,-0.6475190195991012,-4.944490202284638,74.291919116081,0.0,253.6051488138135,336.08606951527463,333.18830283738987,0.261014876387461,2.062410690050442,5.096173732524671,2.747367656620946,0.8968548888636819,4,NW,Xingtai,high
3366,2015-12-21,115.0353554069222,37.24092448841438,249.63714014375006,1016.5181185378017,-0.6713736588394386,-4.950284212321366,74.38984403499323,0.0,253.4189475499284,335.41376593445085,332.58002173525097,0.26250849175069707,2.059391807007507,4.992155192396,2.7305679815973996,0.9039086573788098,4,NW,Xingtai,high
3367,2015-12-21,115.0353554069222,37.2835966333166,249.76065711875003,1016.5187561205958,-0.6964041702600262,-4.955438234473228,74.49818779388191,0.0,253.24972553300705,334.7983580862507,332.0208596710439,0.26385638963611274,2.05680390826187,4.875234670981778,2.7103360598183657,0.9120293617385057,4,NW,Xingtai,high
3368,2015-12-21,115.0353554069222,37.32626877821882,251.6236912437501,1016.5197132352592,-0.7218316763837399,-4.959872314343879,74.61297467862386,0.0,253.10758240052797,334.2433876730297,331.511557712094,0.26509475073778727,2.054584298036962,4.74966655941119,2.6879626233042617,0.9207802454954085,4,NW,Xingtai,high
3369,2015-12-21,115.0353554069222,37.36894092312104,251.08514179375007,1016.5208913385387,-0.7469698881375114,-4.963519488687011,74.73069585375637,0.0,253.00115338317212,333.7525352185031,331.05296155310526,0.2662603590564959,2.052690027228911,4.619395625590082,2.6646028340563084,0.9297575257186547,4,NW,Xingtai,high
3370,2015-12-21,115.0353554069222,37.41161306802325,252.17834828125004,1016.5219455443627,-0.771278477144469,-4.966334935341009,74.84856082309146,0.0,252.93718304612756,333.3294572751965,330.64559069032657,0.267390920920503,2.0511015193773363,4.4878338299848455,2.641208363059549,0.9386114059559966,4,NW,Xingtai,high
3371,2015-12-21,115.0353554069222,37.45428521292547,250.7665217125,1016.5222735708536,-0.7943843478427732,-4.9683011287691565,74.96458806189246,0.0,252.92044273889704,332.97767960589846,330.28928350583897,0.26852577536613986,2.0498229426869514,4.357787614774501,2.618507370252715,0.9470522021540682,4,NW,Xingtai,high
3372,2015-12-21,115.0353554069222,37.49695735782769,252.62054413939396,1016.5210368632147,-0.8160799562079546,-4.969429710752034,75.07758291268426,0.0,252.95382650294098,332.7004744268804,329.98294243801115,0.26970635577002133,2.0488802949716196,4.231482320059158,2.5970157578042405,0.9548472148338004,4,SE,Hengshui,high
3373,2015-12-21,115.0353554069222,37.5396295027299,253.277590371875,1016.517216348453,-0.836307967018887,-4.96976116691071,75.18704917435699,0.0,253.03847968921772,332.5006397786982,329.7243640181061,0.2709758255203732,2.0483178051114086,4.11063133387174,2.5770640119342634,0.9618138408547369,4,SE,Hengshui,high
3374,2015-12-21,115.0353554069222,37.58230164763212,251.14044485,1016.5097068499186,-0.8551392338837115,-4.969363391288348,75.29306762105273,0.0,253.17385313094422,332.38010707782365,329.51011990655655,0.27237744096244026,2.0481929070324822,3.996511789508021,2.5588283817092576,0.9678129881389063,4,SE,Hengshui,high
3375,2015-12-21,115.0353554069222,37.62497379253434,251.40567722187498,1016.4974518292302,-0.87274886526204,-4.9683302101953535,75.39616230758827,0.0,253.35761097767508,332.3393270807147,329.33544426776683,0.2739514259747294,2.048569977323934,3.8900258240974472,2.5423597088706753,0.9727451062719554,4,SE,Hengshui,high
3376,2015-12-21,115.0353554069222,37.66764593743656,249.44066455,1016.4796118959813,-0.8893941773878644,-4.966781081085714,75.49716973642258,0.0,253.58535061054755,332.37643031927877,329.1940721760316,0.2757305189942401,2.0495133456507646,3.7917417773484807,2.527606501379253,0.976549478296219,4,SE,Hengshui,high
3377,2015-12-21,115.0353554069222,37.71031808233877,249.56719439375,1016.4557474301292,-0.9053985277559671,-4.964863346288329,75.59712683637684,0.0,253.8501290039778,332.48622887564125,329.07796677326337,0.277734855074627,2.0510806893512203,3.7019212786272466,2.5144307527278102,0.9792059653825033,4,NW,Shijiazhuang,high
